user_id,event_date,event_type,feature_name
797,2024-05-22,create_task,Task Management
917,2024-03-18,comment,Task Collaboration
474,2024-06-24,upload_file,File Sharing
846,2024-05-04,comment,Task Collaboration
521,2024-05-21,login,Authentication
763,2024-05-10,complete_task,Task Completion
431,2024-02-19,upload_file,File Sharing
844,2024-04-02,login,Authentication
298,2024-05-03,login,Authentication
435,2024-02-23,login,Authentication
696,2024-05-13,create_task,Task Management
691,2024-06-25,integrate_tool,Integrations
198,2024-05-30,upload_file,File Sharing
128,2024-03-18,integrate_tool,Integrations
532,2024-03-18,login,Authentication
984,2024-01-20,assign_task,Task Collaboration
411,2024-03-31,login,Authentication
934,2024-04-08,login,Authentication
840,2024-06-21,comment,Task Collaboration
65,2024-02-25,login,Authentication
694,2024-01-02,comment,Task Collaboration
241,2024-04-14,assign_task,Task Collaboration
369,2024-06-21,upload_file,File Sharing
536,2024-06-16,login,Authentication
384,2024-04-21,upload_file,File Sharing
431,2024-01-24,complete_task,Task Completion
967,2024-06-05,integrate_tool,Integrations
83,2024-04-18,upload_file,File Sharing
982,2024-03-08,comment,Task Collaboration
831,2024-04-23,create_task,Task Management
697,2024-03-24,comment,Task Collaboration
951,2024-02-18,comment,Task Collaboration
828,2024-02-01,assign_task,Task Collaboration
611,2024-03-01,upload_file,File Sharing
574,2024-06-18,create_task,Task Management
286,2024-05-08,login,Authentication
989,2024-04-11,assign_task,Task Collaboration
534,2024-02-04,login,Authentication
459,2024-02-20,create_task,Task Management
212,2024-02-14,login,Authentication
126,2024-03-17,create_task,Task Management
413,2024-04-22,upload_file,File Sharing
499,2024-03-05,create_task,Task Management
425,2024-01-14,login,Authentication
554,2024-04-02,create_task,Task Management
610,2024-05-10,login,Authentication
961,2024-01-24,create_task,Task Management
543,2024-03-05,create_task,Task Management
158,2024-06-24,complete_task,Task Completion
112,2024-05-17,login,Authentication
402,2024-01-13,comment,Task Collaboration
759,2024-05-21,integrate_tool,Integrations
122,2024-04-09,complete_task,Task Completion
273,2024-05-17,login,Authentication
294,2024-06-16,create_task,Task Management
398,2024-05-30,login,Authentication
471,2024-04-08,create_task,Task Management
985,2024-02-24,login,Authentication
207,2024-03-03,upload_file,File Sharing
110,2024-03-11,login,Authentication
440,2024-06-18,create_task,Task Management
278,2024-04-08,create_task,Task Management
963,2024-03-06,complete_task,Task Completion
568,2024-03-19,comment,Task Collaboration
887,2024-03-13,login,Authentication
915,2024-02-16,login,Authentication
569,2024-03-21,login,Authentication
940,2024-05-05,upload_file,File Sharing
482,2024-02-21,comment,Task Collaboration
803,2024-05-25,assign_task,Task Collaboration
114,2024-05-25,login,Authentication
893,2024-05-31,upload_file,File Sharing
897,2024-01-23,assign_task,Task Collaboration
820,2024-05-19,complete_task,Task Completion
853,2024-05-30,assign_task,Task Collaboration
477,2024-01-21,login,Authentication
710,2024-03-04,create_task,Task Management
933,2024-03-12,login,Authentication
321,2024-06-10,comment,Task Collaboration
179,2024-05-09,comment,Task Collaboration
897,2024-03-09,login,Authentication
219,2024-06-07,login,Authentication
789,2024-03-08,login,Authentication
949,2024-05-26,complete_task,Task Completion
528,2024-05-07,login,Authentication
492,2024-04-16,login,Authentication
891,2024-04-18,login,Authentication
61,2024-03-12,create_task,Task Management
54,2024-04-12,comment,Task Collaboration
680,2024-05-20,integrate_tool,Integrations
538,2024-03-05,login,Authentication
848,2024-05-13,comment,Task Collaboration
988,2024-04-21,create_task,Task Management
65,2024-06-03,complete_task,Task Completion
612,2024-03-19,login,Authentication
586,2024-06-28,login,Authentication
704,2024-05-05,create_task,Task Management
171,2024-04-30,login,Authentication
273,2024-03-27,login,Authentication
889,2024-02-17,comment,Task Collaboration
699,2024-03-28,comment,Task Collaboration
535,2024-03-08,create_task,Task Management
391,2024-06-20,comment,Task Collaboration
940,2024-04-10,create_task,Task Management
693,2024-01-17,assign_task,Task Collaboration
327,2024-02-07,assign_task,Task Collaboration
108,2024-05-17,comment,Task Collaboration
847,2024-02-23,login,Authentication
162,2024-05-13,login,Authentication
814,2024-05-13,create_task,Task Management
452,2024-02-21,create_task,Task Management
206,2024-01-15,upload_file,File Sharing
590,2024-03-08,create_task,Task Management
16,2024-04-21,login,Authentication
327,2024-04-13,login,Authentication
608,2024-01-07,login,Authentication
659,2024-02-20,comment,Task Collaboration
2,2024-02-27,create_task,Task Management
10,2024-04-18,comment,Task Collaboration
434,2024-04-20,create_task,Task Management
125,2024-06-02,integrate_tool,Integrations
81,2024-01-31,complete_task,Task Completion
485,2024-04-01,comment,Task Collaboration
652,2024-04-15,integrate_tool,Integrations
838,2024-01-13,create_task,Task Management
150,2024-05-25,complete_task,Task Completion
800,2024-04-28,upload_file,File Sharing
873,2024-05-20,complete_task,Task Completion
340,2024-04-24,assign_task,Task Collaboration
129,2024-05-31,upload_file,File Sharing
438,2024-02-26,create_task,Task Management
751,2024-05-05,login,Authentication
501,2024-06-05,create_task,Task Management
58,2024-02-23,integrate_tool,Integrations
198,2024-05-12,login,Authentication
211,2024-06-11,assign_task,Task Collaboration
914,2024-01-19,create_task,Task Management
902,2024-03-17,create_task,Task Management
45,2024-03-09,integrate_tool,Integrations
97,2024-02-13,integrate_tool,Integrations
279,2024-02-07,assign_task,Task Collaboration
535,2024-03-02,login,Authentication
410,2024-01-22,create_task,Task Management
461,2024-03-13,create_task,Task Management
391,2024-06-16,create_task,Task Management
847,2024-06-02,login,Authentication
44,2024-05-04,create_task,Task Management
27,2024-01-05,login,Authentication
794,2024-02-23,comment,Task Collaboration
97,2024-03-26,login,Authentication
975,2024-06-25,create_task,Task Management
548,2024-01-03,login,Authentication
621,2024-02-07,complete_task,Task Completion
567,2024-05-21,create_task,Task Management
704,2024-06-23,login,Authentication
219,2024-05-21,create_task,Task Management
185,2024-03-13,integrate_tool,Integrations
69,2024-02-07,upload_file,File Sharing
829,2024-06-20,comment,Task Collaboration
130,2024-05-04,login,Authentication
567,2024-03-10,comment,Task Collaboration
890,2024-03-05,upload_file,File Sharing
609,2024-01-25,assign_task,Task Collaboration
848,2024-01-16,integrate_tool,Integrations
599,2024-01-15,login,Authentication
806,2024-05-10,login,Authentication
631,2024-02-06,integrate_tool,Integrations
720,2024-05-04,assign_task,Task Collaboration
334,2024-04-22,login,Authentication
925,2024-06-14,create_task,Task Management
154,2024-01-01,integrate_tool,Integrations
547,2024-03-11,login,Authentication
79,2024-04-12,login,Authentication
579,2024-01-19,login,Authentication
855,2024-02-21,complete_task,Task Completion
413,2024-04-27,complete_task,Task Completion
546,2024-06-06,create_task,Task Management
609,2024-04-16,assign_task,Task Collaboration
169,2024-02-24,login,Authentication
681,2024-01-14,login,Authentication
663,2024-01-13,upload_file,File Sharing
583,2024-03-24,login,Authentication
515,2024-03-30,create_task,Task Management
314,2024-01-27,assign_task,Task Collaboration
32,2024-03-29,login,Authentication
287,2024-05-16,create_task,Task Management
594,2024-02-10,assign_task,Task Collaboration
43,2024-02-17,comment,Task Collaboration
903,2024-01-12,login,Authentication
617,2024-05-17,login,Authentication
1,2024-01-06,assign_task,Task Collaboration
573,2024-06-10,complete_task,Task Completion
270,2024-06-28,login,Authentication
180,2024-02-10,complete_task,Task Completion
736,2024-01-06,comment,Task Collaboration
518,2024-05-09,upload_file,File Sharing
103,2024-01-15,login,Authentication
10,2024-05-24,login,Authentication
583,2024-01-16,login,Authentication
90,2024-06-04,create_task,Task Management
226,2024-03-25,complete_task,Task Completion
670,2024-01-10,login,Authentication
740,2024-05-17,assign_task,Task Collaboration
917,2024-05-17,login,Authentication
126,2024-06-04,comment,Task Collaboration
956,2024-05-31,login,Authentication
209,2024-01-19,login,Authentication
97,2024-03-08,login,Authentication
74,2024-02-11,upload_file,File Sharing
627,2024-05-19,login,Authentication
191,2024-05-25,login,Authentication
682,2024-05-30,login,Authentication
819,2024-03-24,complete_task,Task Completion
960,2024-05-13,assign_task,Task Collaboration
716,2024-02-22,comment,Task Collaboration
56,2024-04-07,comment,Task Collaboration
720,2024-02-11,login,Authentication
553,2024-01-30,assign_task,Task Collaboration
32,2024-01-09,login,Authentication
527,2024-06-18,create_task,Task Management
574,2024-02-03,assign_task,Task Collaboration
667,2024-06-16,assign_task,Task Collaboration
284,2024-03-28,login,Authentication
721,2024-05-24,login,Authentication
832,2024-06-05,upload_file,File Sharing
494,2024-02-19,comment,Task Collaboration
187,2024-03-16,login,Authentication
498,2024-06-25,login,Authentication
442,2024-02-15,integrate_tool,Integrations
130,2024-02-15,upload_file,File Sharing
639,2024-05-05,complete_task,Task Completion
292,2024-01-17,login,Authentication
114,2024-03-06,create_task,Task Management
199,2024-04-13,login,Authentication
13,2024-01-05,assign_task,Task Collaboration
271,2024-05-02,login,Authentication
601,2024-05-04,login,Authentication
215,2024-04-21,login,Authentication
444,2024-01-16,comment,Task Collaboration
790,2024-03-21,create_task,Task Management
512,2024-03-31,assign_task,Task Collaboration
447,2024-05-14,integrate_tool,Integrations
986,2024-05-15,comment,Task Collaboration
993,2024-03-12,create_task,Task Management
715,2024-04-05,complete_task,Task Completion
74,2024-04-20,create_task,Task Management
537,2024-03-22,login,Authentication
101,2024-02-07,complete_task,Task Completion
176,2024-02-23,login,Authentication
427,2024-03-16,create_task,Task Management
117,2024-01-15,login,Authentication
166,2024-06-26,create_task,Task Management
41,2024-04-25,assign_task,Task Collaboration
429,2024-01-09,login,Authentication
344,2024-01-08,assign_task,Task Collaboration
424,2024-04-19,upload_file,File Sharing
366,2024-05-26,login,Authentication
120,2024-02-20,create_task,Task Management
609,2024-01-31,login,Authentication
657,2024-04-11,upload_file,File Sharing
728,2024-01-03,comment,Task Collaboration
229,2024-04-08,integrate_tool,Integrations
825,2024-03-23,login,Authentication
130,2024-02-12,login,Authentication
352,2024-01-29,login,Authentication
889,2024-01-10,login,Authentication
318,2024-05-19,create_task,Task Management
984,2024-02-15,complete_task,Task Completion
649,2024-01-30,create_task,Task Management
836,2024-04-03,complete_task,Task Completion
337,2024-02-01,login,Authentication
273,2024-02-16,complete_task,Task Completion
117,2024-03-28,login,Authentication
818,2024-03-03,complete_task,Task Completion
368,2024-06-02,login,Authentication
94,2024-05-10,complete_task,Task Completion
168,2024-01-23,login,Authentication
954,2024-03-14,login,Authentication
715,2024-02-19,create_task,Task Management
341,2024-06-12,create_task,Task Management
661,2024-05-03,comment,Task Collaboration
914,2024-01-13,complete_task,Task Completion
695,2024-05-05,assign_task,Task Collaboration
925,2024-01-29,comment,Task Collaboration
152,2024-06-14,login,Authentication
586,2024-04-30,assign_task,Task Collaboration
877,2024-03-30,create_task,Task Management
913,2024-05-12,integrate_tool,Integrations
274,2024-05-27,create_task,Task Management
554,2024-03-18,comment,Task Collaboration
496,2024-04-18,login,Authentication
724,2024-01-14,login,Authentication
101,2024-05-15,create_task,Task Management
557,2024-02-17,login,Authentication
82,2024-05-20,login,Authentication
529,2024-01-24,login,Authentication
73,2024-03-19,upload_file,File Sharing
14,2024-06-10,login,Authentication
433,2024-02-20,integrate_tool,Integrations
157,2024-01-03,login,Authentication
735,2024-05-07,login,Authentication
132,2024-04-28,assign_task,Task Collaboration
338,2024-02-27,create_task,Task Management
404,2024-05-04,create_task,Task Management
376,2024-04-22,assign_task,Task Collaboration
888,2024-02-24,login,Authentication
559,2024-04-28,comment,Task Collaboration
107,2024-04-29,create_task,Task Management
620,2024-03-20,login,Authentication
265,2024-02-11,upload_file,File Sharing
205,2024-01-21,comment,Task Collaboration
79,2024-01-10,create_task,Task Management
155,2024-02-26,upload_file,File Sharing
783,2024-06-01,complete_task,Task Completion
988,2024-02-25,create_task,Task Management
997,2024-02-07,login,Authentication
247,2024-03-26,complete_task,Task Completion
531,2024-04-22,login,Authentication
858,2024-04-21,login,Authentication
948,2024-06-23,login,Authentication
538,2024-02-23,comment,Task Collaboration
729,2024-02-15,complete_task,Task Completion
154,2024-01-04,assign_task,Task Collaboration
154,2024-06-19,complete_task,Task Completion
686,2024-03-02,login,Authentication
92,2024-05-03,login,Authentication
433,2024-05-07,assign_task,Task Collaboration
338,2024-04-21,complete_task,Task Completion
480,2024-03-25,create_task,Task Management
693,2024-01-04,login,Authentication
131,2024-03-05,login,Authentication
450,2024-03-02,login,Authentication
993,2024-03-30,login,Authentication
810,2024-04-29,login,Authentication
787,2024-05-09,complete_task,Task Completion
273,2024-05-16,create_task,Task Management
929,2024-02-14,comment,Task Collaboration
588,2024-05-25,login,Authentication
177,2024-04-21,login,Authentication
696,2024-06-24,assign_task,Task Collaboration
831,2024-02-11,integrate_tool,Integrations
643,2024-02-10,create_task,Task Management
875,2024-03-29,integrate_tool,Integrations
49,2024-02-11,upload_file,File Sharing
567,2024-02-04,login,Authentication
666,2024-06-14,login,Authentication
355,2024-03-07,comment,Task Collaboration
712,2024-02-10,create_task,Task Management
308,2024-04-08,login,Authentication
868,2024-02-19,create_task,Task Management
885,2024-04-13,create_task,Task Management
630,2024-03-26,complete_task,Task Completion
